# omega0 omegab hubble scalar_amp ns w0 wa mnu Neff alphas MWDM_inverse 
3.247188e-01 4.442411e-02 7.510536e-01 2.459464e-09 9.820536e-01 -1.149196e+00 -2.819643e-01 1.114955e-01 3.075625e+00 2.772321e-04 5.745536e-01 
2.687813e-01 4.920982e-02 7.475179e-01 1.704107e-09 9.645893e-01 -8.459821e-01 4.107143e-03 3.224330e-01 2.485625e+00 2.986161e-03 2.727679e-01 
2.777812e-01 4.620089e-02 7.107679e-01 2.201250e-09 9.170179e-01 -1.087054e+00 5.987500e-01 7.031250e-03 3.436875e+00 -1.052187e-02 9.709821e-01 
3.112188e-01 4.176339e-02 6.614821e-01 2.409107e-09 9.083393e-01 -8.631250e-01 2.451786e-01 4.100223e-01 2.765625e+00 1.404152e-02 7.084821e-01 
3.298437e-01 4.403125e-02 6.909464e-01 1.965536e-09 9.788393e-01 -1.206518e+00 -2.262500e-01 1.974777e-01 3.119375e+00 -2.183348e-02 1.763393e-01 
2.722813e-01 4.823661e-02 6.528036e-01 2.235536e-09 9.439107e-01 -9.434821e-01 6.566071e-01 1.878348e-01 2.953125e+00 1.396830e-02 2.575893e-01 
2.817188e-01 4.370089e-02 6.882679e-01 1.572321e-09 9.807679e-01 -1.237589e+00 2.044643e-01 3.147991e-01 2.498125e+00 -2.176027e-02 7.995536e-01 
2.978438e-01 4.016518e-02 7.081964e-01 2.034107e-09 9.286964e-01 -7.543750e-01 -3.151786e-01 3.595982e-02 2.890625e+00 -1.205938e-02 1.986607e-01 
3.234688e-01 4.632589e-02 7.450536e-01 2.478750e-09 9.043750e-01 -1.126161e+00 -5.375000e-02 3.646205e-01 3.471875e+00 7.897321e-04 7.406250e-01 
2.754063e-01 4.829018e-02 7.244821e-01 1.724464e-09 9.350179e-01 -7.190179e-01 3.823214e-01 1.898438e-01 2.870625e+00 -2.457902e-02 8.209821e-01 
2.832188e-01 4.545089e-02 6.455179e-01 2.381250e-09 9.425179e-01 -9.702679e-01 -4.608929e-01 4.349330e-01 3.384375e+00 -2.724554e-03 5.629464e-01 
3.039688e-01 4.460268e-02 7.561964e-01 2.442321e-09 8.975179e-01 -1.220982e+00 7.053571e-02 3.027455e-01 2.360625e+00 -1.081473e-02 2.991071e-02 
3.292813e-01 4.172768e-02 6.815179e-01 1.835893e-09 9.736964e-01 -1.036161e+00 4.476786e-01 6.689732e-02 2.979375e+00 1.235759e-02 4.102679e-01 
2.774687e-01 4.611161e-02 6.616964e-01 1.705179e-09 9.620179e-01 -1.199554e+00 5.955357e-01 1.323884e-01 2.693125e+00 1.009375e-03 1.116071e-02 
2.877188e-01 4.839732e-02 6.949107e-01 2.354464e-09 9.759464e-01 -7.581250e-01 1.519643e-01 5.645089e-02 3.116875e+00 -1.290134e-02 9.620536e-01 
2.985938e-01 4.379018e-02 7.425893e-01 1.940893e-09 9.027679e-01 -9.831250e-01 -2.401786e-01 4.204688e-01 3.308125e+00 1.587188e-02 5.986607e-01 
3.246562e-01 4.079911e-02 7.035893e-01 2.404821e-09 9.270893e-01 -1.055982e+00 -1.732143e-02 2.842634e-01 2.309375e+00 -2.494509e-02 3.656250e-01 
2.697813e-01 4.329018e-02 6.506607e-01 1.500536e-09 9.393036e-01 -7.731250e-01 -2.230357e-01 1.319866e-01 2.761875e+00 -1.238884e-02 2.709821e-01 
2.845313e-01 4.657589e-02 7.249107e-01 2.671607e-09 8.996607e-01 -9.777679e-01 4.541071e-01 2.565402e-01 3.339375e+00 -1.839241e-02 1.174107e-01 
3.053438e-01 4.840625e-02 7.302679e-01 1.939821e-09 9.588036e-01 -1.214554e+00 -1.780357e-01 5.122768e-02 3.246875e+00 7.086161e-03 9.031250e-01 
3.220937e-01 4.006696e-02 6.919107e-01 2.285893e-09 9.754107e-01 -1.013661e+00 3.726786e-01 4.248884e-01 2.509375e+00 3.022768e-03 6.013393e-01 
2.755938e-01 4.629911e-02 7.554464e-01 2.200179e-09 8.817679e-01 -8.491964e-01 4.091071e-01 2.549330e-01 2.468125e+00 -1.619598e-02 8.084821e-01 
2.795313e-01 4.940625e-02 6.510893e-01 2.628750e-09 9.697321e-01 -9.713393e-01 4.696429e-02 1.283705e-01 3.214375e+00 1.250402e-02 5.915179e-01 
3.030313e-01 4.377232e-02 7.102321e-01 1.920536e-09 9.102679e-01 -1.176518e+00 -2.937500e-01 4.421652e-01 3.563125e+00 -3.054018e-03 1.433036e-01 
3.190938e-01 4.137946e-02 6.948036e-01 1.625893e-09 9.972679e-01 -1.124018e+00 3.051786e-01 3.636161e-02 2.645625e+00 -1.213259e-02 4.915179e-01 
2.623437e-01 4.651339e-02 7.404464e-01 2.619107e-09 9.045893e-01 -1.166339e+00 3.555357e-01 3.188170e-01 2.930625e+00 4.084375e-03 2.558036e-01 
2.811562e-01 4.105804e-02 7.113036e-01 1.622679e-09 9.214107e-01 -8.770536e-01 -3.012500e-01 1.171205e-01 2.445625e+00 -9.167411e-03 9.290179e-01 
3.021563e-01 4.837946e-02 6.537679e-01 1.937679e-09 9.808750e-01 -1.034554e+00 4.701786e-01 4.381473e-01 2.643125e+00 -2.091830e-02 6.236607e-01 
3.205938e-01 4.461161e-02 6.903036e-01 2.136964e-09 9.669464e-01 -7.822321e-01 5.017857e-02 5.162946e-02 3.466875e+00 6.244196e-03 8.526786e-02 
2.609688e-01 4.806696e-02 6.586964e-01 2.266607e-09 9.208750e-01 -1.090268e+00 -4.319643e-01 3.139955e-01 2.300625e+00 3.059375e-03 4.933036e-01 
2.775313e-01 4.175446e-02 7.582321e-01 1.783393e-09 9.451964e-01 -8.486607e-01 6.319643e-01 1.842187e-01 2.593125e+00 -9.716518e-03 9.504464e-01 
3.090938e-01 4.562946e-02 6.786250e-01 2.524821e-09 9.860179e-01 -1.191518e+00 1.691071e-01 3.154018e-02 3.330625e+00 -2.099152e-02 5.504464e-01 
3.294687e-01 4.356696e-02 7.229821e-01 1.902321e-09 8.914107e-01 -8.561607e-01 -3.660714e-02 3.614062e-01 3.070625e+00 6.097768e-03 6.830357e-02 
2.711562e-01 4.015625e-02 6.564464e-01 1.996607e-09 9.772321e-01 -1.075804e+00 -2.026786e-01 2.561384e-01 2.914375e+00 -2.450580e-02 5.790179e-01 
2.905937e-01 4.979911e-02 7.170893e-01 1.742679e-09 9.446607e-01 -9.006250e-01 3.062500e-01 9.301339e-02 3.578125e+00 -1.249866e-02 1.111607e-01 
3.057188e-01 4.727232e-02 6.751964e-01 2.165893e-09 9.067321e-01 -7.158036e-01 -1.469643e-01 4.180580e-01 2.891875e+00 4.633482e-03 9.415179e-01 
3.154062e-01 4.456696e-02 7.315536e-01 2.562321e-09 9.150893e-01 -1.269732e+00 4.916071e-01 2.051116e-01 2.444375e+00 9.612054e-03 3.174107e-01 
2.704687e-01 4.559375e-02 6.728393e-01 1.846607e-09 9.435893e-01 -1.194196e+00 -2.412500e-01 1.247545e-01 2.331875e+00 1.089330e-02 8.348214e-02 
2.949688e-01 4.020089e-02 7.272679e-01 1.565893e-09 9.013750e-01 -7.131250e-01 2.173214e-01 3.164062e-01 2.786875e+00 -4.188839e-03 5.674107e-01 
2.980938e-01 4.421875e-02 7.437679e-01 2.569821e-09 9.396250e-01 -1.119732e+00 6.491071e-01 6.649554e-02 3.458125e+00 -1.652545e-02 4.236607e-01 
3.131563e-01 4.825446e-02 6.529107e-01 2.238750e-09 9.815179e-01 -9.809821e-01 -1.298214e-01 3.662277e-01 3.146875e+00 -4.957589e-03 9.799107e-01 
2.657813e-01 4.884375e-02 7.160179e-01 1.509107e-09 8.999821e-01 -8.497321e-01 -1.641071e-01 3.152009e-01 3.250625e+00 -8.471875e-03 5.566964e-01 
2.805938e-01 4.062946e-02 6.715536e-01 1.871250e-09 9.903036e-01 -1.150804e+00 2.558929e-01 3.497545e-01 2.275625e+00 2.107589e-03 8.799107e-01 
3.124687e-01 4.504018e-02 6.418750e-01 2.566607e-09 9.258036e-01 -1.009911e+00 -3.516071e-01 1.139063e-01 2.963125e+00 -2.161384e-02 2.316964e-01 
3.140312e-01 4.427232e-02 7.526607e-01 2.359821e-09 9.457321e-01 -8.974107e-01 6.051786e-01 4.399554e-02 2.898125e+00 1.462723e-02 3.566964e-01 
2.641562e-01 4.315625e-02 7.409821e-01 1.598036e-09 9.844107e-01 -9.874107e-01 2.366071e-01 3.107813e-01 2.269375e+00 -8.581696e-03 8.004464e-01 
2.784688e-01 4.208482e-02 6.855893e-01 2.029821e-09 9.546250e-01 -1.255804e+00 -1.041071e-01 1.587054e-02 3.170625e+00 1.382188e-02 7.276786e-02 
2.963438e-01 4.835268e-02 6.442321e-01 2.301964e-09 9.038393e-01 -1.079554e+00 -3.805357e-01 3.465402e-01 2.683125e+00 -2.018616e-02 4.468750e-01 
3.150938e-01 4.549554e-02 7.213750e-01 2.496964e-09 9.189464e-01 -7.827679e-01 6.512500e-01 1.834152e-01 3.548125e+00 2.803125e-03 7.111607e-01 
2.750313e-01 4.307589e-02 7.371250e-01 1.817679e-09 9.728393e-01 -7.436607e-01 4.798214e-01 7.734375e-02 2.546875e+00 1.199152e-02 5.138393e-01 
2.887812e-01 4.968304e-02 6.533393e-01 2.281607e-09 8.977321e-01 -8.599107e-01 3.544643e-01 1.862277e-01 3.375625e+00 -8.179018e-03 1.308036e-01 
3.089062e-01 4.592411e-02 7.136607e-01 2.694107e-09 9.643750e-01 -1.147589e+00 -1.148214e-01 3.220312e-01 2.874375e+00 2.656696e-03 9.888393e-01 
3.149688e-01 4.055804e-02 6.860179e-01 1.520893e-09 9.253750e-01 -1.151339e+00 -2.058929e-01 3.421205e-01 3.148125e+00 -2.066205e-02 3.745536e-01 
2.710313e-01 4.018304e-02 7.243750e-01 2.623393e-09 9.487321e-01 -1.125625e+00 1.369643e-01 1.617187e-01 3.448125e+00 -1.601295e-02 3.058036e-01 
2.844062e-01 4.965625e-02 6.835536e-01 2.379107e-09 9.278393e-01 -9.783036e-01 -2.508929e-01 3.895312e-01 2.260625e+00 -7.849554e-03 7.991071e-02 
3.086563e-01 4.636161e-02 7.329464e-01 1.644107e-09 9.003036e-01 -1.197946e+00 -1.598214e-01 2.270089e-02 2.679375e+00 -3.273661e-03 9.352679e-01 
3.226563e-01 4.441518e-02 6.683393e-01 2.019107e-09 9.821607e-01 -7.966964e-01 5.773214e-01 2.963170e-01 3.099375e+00 1.283348e-02 7.040179e-01 
2.706563e-01 4.798661e-02 6.659821e-01 1.600179e-09 9.269821e-01 -7.999107e-01 6.994643e-01 2.790402e-01 2.763125e+00 -3.749554e-03 6.620536e-01 
2.929063e-01 4.470089e-02 7.467679e-01 2.014821e-09 9.540893e-01 -8.941964e-01 -3.494643e-01 2.712054e-02 2.429375e+00 -2.194330e-02 1.459821e-01 
2.961563e-01 4.232589e-02 6.859107e-01 2.507679e-09 9.998393e-01 -1.118125e+00 2.591071e-01 4.212723e-01 3.370625e+00 -8.032589e-03 2.906250e-01 
3.192187e-01 4.560268e-02 7.128036e-01 2.293393e-09 8.875536e-01 -1.232232e+00 -3.392857e-03 1.307813e-01 2.986875e+00 1.484688e-02 8.316964e-01 
2.729063e-01 4.065625e-02 6.950179e-01 1.645179e-09 9.015893e-01 -1.214018e+00 2.301786e-01 1.950670e-01 3.295625e+00 6.756696e-03 8.709821e-01 
2.872813e-01 4.770089e-02 7.291964e-01 1.952679e-09 9.983393e-01 -1.104196e+00 -4.116071e-01 3.131920e-01 3.031875e+00 4.450446e-03 6.026786e-02 
2.953438e-01 4.311161e-02 6.479821e-01 2.230179e-09 9.126250e-01 -8.208036e-01 -1.608929e-01 3.602009e-01 2.223125e+00 -1.912455e-02 4.370536e-01 
3.250312e-01 4.704911e-02 7.338036e-01 2.531250e-09 9.608393e-01 -9.858036e-01 6.726786e-01 8.095982e-02 2.884375e+00 -1.425580e-02 6.450893e-01 
2.668437e-01 4.540625e-02 7.435536e-01 2.179821e-09 9.203393e-01 -7.758036e-01 4.894643e-01 1.500670e-01 3.518125e+00 -1.725759e-02 4.406250e-01 
2.862813e-01 4.947768e-02 6.421964e-01 1.969821e-09 9.721964e-01 -1.125089e+00 2.130357e-01 3.073661e-02 2.605625e+00 -2.614732e-03 7.200893e-01 
2.972813e-01 4.170982e-02 7.278036e-01 2.525893e-09 9.076964e-01 -1.178661e+00 -2.589286e-02 3.344866e-01 2.538125e+00 1.444420e-02 9.736607e-01 
3.185312e-01 4.393304e-02 6.777679e-01 1.780179e-09 9.640536e-01 -9.402679e-01 -2.776786e-01 4.437723e-01 2.933125e+00 -1.169330e-02 9.330357e-02 
2.749688e-01 4.803125e-02 7.456964e-01 1.974107e-09 9.103750e-01 -1.011518e+00 1.701786e-01 9.843750e-03 2.723125e+00 8.623661e-03 1.424107e-01 
2.795937e-01 4.712946e-02 6.549464e-01 2.357679e-09 8.963393e-01 -8.615179e-01 4.530357e-01 4.007813e-01 3.144375e+00 -8.288839e-03 9.147321e-01 
3.062813e-01 4.445089e-02 7.134464e-01 1.666607e-09 9.798036e-01 -8.470536e-01 -4.233929e-01 3.208259e-01 2.349375e+00 -1.923438e-02 5.174107e-01 
3.262813e-01 4.205804e-02 6.808750e-01 2.582679e-09 9.665179e-01 -1.174375e+00 -7.517857e-02 1.717634e-01 3.561875e+00 4.120982e-03 4.200893e-01 
2.716562e-01 4.236161e-02 6.941607e-01 2.308393e-09 9.891250e-01 -1.299196e+00 4.991071e-01 2.914955e-01 2.906875e+00 3.138393e-04 8.808036e-01 
2.867188e-01 4.666518e-02 7.470893e-01 1.726607e-09 9.134821e-01 -9.547321e-01 -1.994643e-01 6.529018e-02 2.315625e+00 -2.351741e-02 7.236607e-01 
3.019062e-01 4.468304e-02 7.268393e-01 1.923750e-09 8.839107e-01 -1.097232e+00 2.462500e-01 2.103348e-01 3.480625e+00 1.023437e-02 3.125000e-03 
3.160938e-01 4.767411e-02 6.441250e-01 2.564464e-09 9.566607e-01 -7.388393e-01 -3.001786e-01 3.710491e-01 2.846875e+00 -1.187634e-02 4.683036e-01 
2.736563e-01 4.527232e-02 7.533036e-01 1.505893e-09 9.145536e-01 -1.033482e+00 -1.448214e-01 1.127009e-01 3.359375e+00 -8.984375e-03 7.723214e-02 
2.875938e-01 4.475446e-02 7.125893e-01 2.068393e-09 9.053393e-01 -7.983036e-01 5.687500e-01 4.405580e-01 3.026875e+00 1.147902e-02 7.986607e-01 
2.970313e-01 4.991518e-02 6.923393e-01 2.540893e-09 9.485179e-01 -1.154554e+00 1.787500e-01 2.551339e-02 2.353125e+00 -1.480491e-02 4.566964e-01 
3.234063e-01 4.053125e-02 6.661964e-01 2.132679e-09 9.993036e-01 -9.643750e-01 -3.933929e-01 2.557366e-01 2.860625e+00 -2.944196e-03 6.486607e-01 
2.639063e-01 4.392411e-02 7.010179e-01 1.889464e-09 9.676964e-01 -9.836607e-01 -3.612500e-01 6.087054e-02 3.405625e+00 1.228438e-02 5.066964e-01 
2.875312e-01 4.773661e-02 7.414107e-01 1.684821e-09 9.115536e-01 -1.121339e+00 3.373214e-01 2.774330e-01 2.935625e+00 -2.227277e-02 9.754464e-01 
3.017188e-01 4.136161e-02 6.968393e-01 2.234464e-09 8.991250e-01 -7.008036e-01 -7.625000e-02 4.244866e-01 2.463125e+00 1.302232e-03 1.897321e-01 
3.238437e-01 4.588839e-02 6.606250e-01 2.643750e-09 9.774464e-01 -1.217768e+00 4.766071e-01 1.360045e-01 2.690625e+00 -6.312054e-03 2.888393e-01 
2.752188e-01 4.815625e-02 7.520179e-01 2.204464e-09 9.353393e-01 -1.266518e+00 -2.519643e-01 1.846205e-01 2.709375e+00 -7.886161e-03 5.848214e-02 
2.865313e-01 4.573661e-02 6.517321e-01 1.543393e-09 9.733750e-01 -1.000804e+00 -4.946429e-02 2.685938e-01 3.534375e+00 -2.388348e-02 6.075893e-01 
2.992187e-01 4.179018e-02 7.152679e-01 2.502321e-09 9.593393e-01 -8.031250e-01 6.758929e-01 4.277009e-01 3.003125e+00 3.870536e-04 3.138393e-01 
3.129062e-01 4.445982e-02 6.867679e-01 1.967679e-09 8.970893e-01 -9.033036e-01 1.187500e-01 5.002232e-02 2.448125e+00 1.177188e-02 9.441964e-01 
2.733437e-01 4.114732e-02 7.522321e-01 1.765179e-09 9.237679e-01 -1.044732e+00 5.741071e-01 6.167411e-02 3.029375e+00 -9.130804e-03 2.209821e-01 
2.784063e-01 4.688839e-02 6.981250e-01 2.668393e-09 9.644821e-01 -8.888393e-01 -4.416071e-01 1.472545e-01 3.549375e+00 4.670089e-03 2.665179e-01 
3.090313e-01 4.895982e-02 6.682321e-01 2.081250e-09 9.098393e-01 -7.688393e-01 1.123214e-01 2.665848e-01 2.671875e+00 -2.333438e-02 8.950893e-01 
3.148438e-01 4.367411e-02 7.161250e-01 2.150893e-09 9.800179e-01 -1.294911e+00 8.928571e-04 4.172545e-01 2.449375e+00 9.978125e-03 6.647321e-01 
2.622813e-01 4.177232e-02 6.801250e-01 1.723393e-09 9.504464e-01 -8.829464e-01 1.144643e-01 5.765625e-02 2.730625e+00 8.843304e-03 1.013393e-01 
2.843438e-01 4.799554e-02 6.461607e-01 2.577321e-09 9.050179e-01 -1.143304e+00 5.419643e-01 3.537723e-01 3.054375e+00 -1.751384e-02 4.183036e-01 
3.098437e-01 4.457589e-02 7.585536e-01 2.022321e-09 9.196964e-01 -1.279375e+00 -2.894643e-01 2.854687e-01 2.243125e+00 -9.606696e-03 5.602679e-01 
3.274063e-01 4.574554e-02 7.046607e-01 2.258036e-09 9.981250e-01 -8.224107e-01 -6.125000e-02 1.649330e-01 3.400625e+00 -4.549107e-04 9.058036e-01 
2.679688e-01 4.986161e-02 7.174107e-01 1.602321e-09 9.519464e-01 -1.259018e+00 3.416071e-01 1.621205e-01 2.966875e+00 9.419643e-05 3.343750e-01 
2.928438e-01 4.283482e-02 6.727321e-01 2.401607e-09 8.908750e-01 -7.495536e-01 -6.232143e-02 6.850446e-02 3.390625e+00 1.118616e-02 6.754464e-01 
3.026563e-01 4.544196e-02 7.551250e-01 2.391964e-09 9.273036e-01 -8.674107e-01 -4.094643e-01 3.903348e-01 2.371875e+00 -9.899554e-03 1.540179e-01 
3.128437e-01 4.237946e-02 6.561250e-01 1.986964e-09 9.919107e-01 -1.007232e+00 5.162500e-01 2.722098e-01 2.618125e+00 -1.857545e-02 9.084821e-01 
2.635312e-01 4.519196e-02 6.653393e-01 2.243036e-09 9.496964e-01 -7.286607e-01 -8.375000e-02 1.054688e-01 3.566875e+00 -8.508482e-03 2.352679e-01 
2.893438e-01 4.499554e-02 7.044464e-01 1.541250e-09 8.889464e-01 -1.093482e+00 5.087500e-01 3.694420e-01 3.206875e+00 -9.308036e-04 9.879464e-01 
3.019688e-01 4.091518e-02 6.960893e-01 2.084464e-09 9.834464e-01 -1.237054e+00 3.748214e-01 2.344420e-01 2.255625e+00 -1.736741e-02 3.227679e-01 
3.290312e-01 4.887946e-02 7.387321e-01 2.465893e-09 9.370536e-01 -9.531250e-01 -4.491071e-01 2.127455e-01 2.725625e+00 8.147768e-03 6.763393e-01 
2.661563e-01 4.819196e-02 7.545893e-01 2.625536e-09 9.398393e-01 -8.036607e-01 8.232143e-02 2.163616e-01 3.173125e+00 3.388839e-03 7.566964e-01 
2.921563e-01 4.684375e-02 7.149464e-01 1.894821e-09 8.930179e-01 -1.262768e+00 6.276786e-01 2.336384e-01 2.389375e+00 -1.286473e-02 1.477679e-01 
3.013438e-01 4.404018e-02 6.408036e-01 1.595893e-09 9.598750e-01 -9.552679e-01 3.501786e-01 3.943527e-01 3.435625e+00 7.415625e-03 6.959821e-01 
3.172187e-01 4.182589e-02 6.970536e-01 2.370536e-09 9.793750e-01 -1.039375e+00 -4.019643e-01 2.752232e-02 2.658125e+00 -1.963705e-02 3.638393e-01 
2.717812e-01 4.765625e-02 6.674821e-01 2.413393e-09 9.668393e-01 -1.293839e+00 3.266071e-01 7.814732e-02 2.893125e+00 -2.011295e-02 2.147321e-01 
2.822187e-01 4.679018e-02 7.033750e-01 1.568036e-09 9.108036e-01 -9.734821e-01 6.448214e-01 3.119866e-01 3.473125e+00 9.758482e-03 3.316964e-01 
3.070313e-01 4.387946e-02 6.901964e-01 2.288036e-09 8.801607e-01 -1.075268e+00 -4.887500e-01 2.071205e-01 2.261875e+00 -7.520089e-03 6.549107e-01 
3.218438e-01 4.096875e-02 7.436607e-01 2.021250e-09 9.967321e-01 -7.838393e-01 2.232143e-02 3.501563e-01 2.954375e+00 1.674107e-04 8.245536e-01 
2.751562e-01 4.358482e-02 6.412321e-01 1.943036e-09 9.266607e-01 -9.445536e-01 3.089286e-02 1.106920e-01 3.479375e+00 1.268705e-02 1.361607e-01 
2.890313e-01 4.512946e-02 6.881607e-01 2.349107e-09 9.600893e-01 -8.100893e-01 6.694643e-01 3.445313e-01 2.383125e+00 -2.479866e-02 3.147321e-01 
3.094688e-01 4.082589e-02 7.334821e-01 2.487321e-09 8.881964e-01 -1.029732e+00 -2.283929e-01 2.468973e-01 3.060625e+00 -6.275446e-03 9.977679e-01 
3.152188e-01 4.822768e-02 7.264107e-01 1.613036e-09 9.958750e-01 -1.272411e+00 1.230357e-01 1.938616e-01 2.600625e+00 4.743304e-03 6.906250e-01 
2.685938e-01 4.323661e-02 6.763750e-01 1.667679e-09 9.461607e-01 -1.172768e+00 4.176786e-01 3.676339e-02 2.774375e+00 -1.930759e-02 3.200893e-01 
2.909062e-01 4.231696e-02 7.576964e-01 2.309464e-09 9.868750e-01 -9.975893e-01 -1.244643e-01 4.457813e-01 3.043125e+00 -5.104018e-03 1.647321e-01 
3.109688e-01 4.689732e-02 7.189107e-01 2.504464e-09 8.941964e-01 -1.140089e+00 3.083929e-01 1.625223e-01 2.226875e+00 2.473661e-03 9.370536e-01 
3.233437e-01 4.812054e-02 6.684464e-01 1.903393e-09 9.221607e-01 -7.661607e-01 -4.737500e-01 2.364509e-01 3.388125e+00 6.170982e-03 5.111607e-01 
2.690312e-01 4.462054e-02 6.870893e-01 2.306250e-09 9.179821e-01 -1.025982e+00 6.651786e-01 1.386161e-02 3.316875e+00 -1.110759e-02 1.924107e-01 
2.920938e-01 4.977232e-02 7.314464e-01 1.730893e-09 9.978036e-01 -9.595536e-01 1.262500e-01 2.464955e-01 2.333125e+00 -1.524420e-02 6.575893e-01 
3.015312e-01 4.597768e-02 7.252321e-01 2.659821e-09 8.936607e-01 -1.243482e+00 -2.958929e-01 3.963616e-01 2.719375e+00 4.779911e-03 4.290179e-01 
3.235313e-01 4.187054e-02 6.657679e-01 1.870179e-09 9.536607e-01 -7.849107e-01 -1.437500e-01 1.585045e-01 3.194375e+00 1.557902e-02 7.736607e-01 
2.647188e-01 4.585268e-02 6.669464e-01 2.580536e-09 9.416607e-01 -7.656250e-01 -1.250000e-03 3.168080e-01 2.365625e+00 -1.443884e-02 8.102679e-01 
2.803438e-01 4.206696e-02 6.890179e-01 1.856250e-09 9.869821e-01 -9.284821e-01 3.073214e-01 3.606027e-01 3.573125e+00 1.495670e-02 3.281250e-01 
2.955313e-01 4.792411e-02 7.595179e-01 1.615179e-09 9.344821e-01 -1.051161e+00 6.373214e-01 4.680804e-02 2.760625e+00 -1.484152e-02 6.504464e-01 
3.177187e-01 4.423661e-02 7.143036e-01 2.380179e-09 8.973036e-01 -1.239732e+00 -4.748214e-01 1.267634e-01 2.946875e+00 4.157589e-03 1.593750e-01 
2.762813e-01 4.830804e-02 6.936250e-01 1.554107e-09 9.660893e-01 -9.681250e-01 -2.862500e-01 5.404018e-02 2.258125e+00 -6.531696e-03 3.602679e-01 
2.785313e-01 4.148661e-02 7.537321e-01 2.276250e-09 9.147679e-01 -8.197321e-01 -1.512500e-01 3.204241e-01 3.001875e+00 1.389509e-02 6.651786e-02 
3.034688e-01 4.313839e-02 6.425179e-01 2.591250e-09 9.907321e-01 -1.207054e+00 2.633929e-01 3.642187e-01 2.644375e+00 3.169196e-03 5.022321e-01 
3.164688e-01 4.662946e-02 7.271607e-01 2.096250e-09 8.859464e-01 -1.047411e+00 4.851786e-01 2.191741e-01 3.475625e+00 -1.798973e-02 7.933036e-01 
2.615312e-01 4.422768e-02 7.260893e-01 2.463750e-09 9.011607e-01 -9.354464e-01 6.250000e-03 2.792411e-02 2.478125e+00 -5.223214e-05 8.602679e-01 
2.809062e-01 4.106696e-02 6.770179e-01 2.187321e-09 9.434821e-01 -1.215625e+00 -3.387500e-01 4.289062e-01 3.111875e+00 -1.590313e-02 2.111607e-01 
3.063437e-01 4.634375e-02 7.459107e-01 1.795179e-09 9.986607e-01 -7.254464e-01 1.980357e-01 2.179688e-01 3.318125e+00 -1.432902e-02 4.924107e-01 
3.183438e-01 4.809375e-02 6.476607e-01 1.854107e-09 9.226964e-01 -1.000268e+00 4.016071e-01 3.240402e-01 2.595625e+00 1.499330e-02 6.790179e-01 
2.645312e-01 4.279018e-02 7.027321e-01 1.679464e-09 8.997679e-01 -7.629464e-01 -6.982143e-02 3.867188e-01 3.183125e+00 -4.774554e-03 9.227679e-01 
2.870313e-01 4.729911e-02 6.910536e-01 2.322321e-09 9.246250e-01 -1.248839e+00 6.223214e-01 3.288616e-01 3.344375e+00 1.082009e-02 1.075893e-01 
3.064063e-01 4.126339e-02 6.423036e-01 2.410179e-09 9.792679e-01 -1.009375e+00 -2.626786e-01 2.611607e-03 2.665625e+00 2.217411e-03 4.629464e-01 
3.214688e-01 4.901339e-02 7.589821e-01 1.993393e-09 9.462679e-01 -9.933036e-01 1.251786e-01 1.528795e-01 2.441875e+00 -2.318795e-02 5.950893e-01 
2.620312e-01 4.704018e-02 6.914821e-01 2.025536e-09 9.382321e-01 -1.159375e+00 -8.910714e-02 1.777902e-01 3.515625e+00 -2.476205e-02 4.316964e-01 
2.906563e-01 4.086161e-02 7.350893e-01 2.245179e-09 8.923750e-01 -9.306250e-01 3.876786e-01 6.006696e-02 2.231875e+00 -7.117411e-03 5.906250e-01 
3.091563e-01 4.787054e-02 6.686607e-01 1.594821e-09 9.522679e-01 -1.053304e+00 5.719643e-01 3.135938e-01 2.996875e+00 1.521295e-02 1.245536e-01 
3.132813e-01 4.381696e-02 7.008036e-01 2.431607e-09 9.913750e-01 -7.924107e-01 -4.255357e-01 3.786830e-01 2.703125e+00 4.853125e-03 8.861607e-01 
2.764063e-01 4.851339e-02 7.276964e-01 2.286964e-09 9.238750e-01 -7.859821e-01 6.533929e-01 1.082813e-01 3.340625e+00 4.706696e-03 1.531250e-01 
2.787188e-01 4.472768e-02 6.553750e-01 1.880893e-09 9.562321e-01 -1.277768e+00 2.698214e-01 3.831027e-01 2.440625e+00 1.290670e-02 4.897321e-01 
3.072187e-01 4.070089e-02 7.546964e-01 1.778036e-09 9.852679e-01 -8.904464e-01 -3.666071e-01 1.368080e-01 2.733125e+00 -1.019241e-02 6.397321e-01 
3.259687e-01 4.685268e-02 6.830179e-01 2.611607e-09 8.803750e-01 -1.113839e+00 -2.375000e-02 2.280134e-01 3.085625e+00 -1.718438e-02 8.736607e-01 
2.697188e-01 4.452232e-02 6.401607e-01 2.443393e-09 9.664107e-01 -1.105268e+00 4.519643e-01 5.484375e-02 3.133125e+00 5.109375e-03 7.906250e-01 
2.945312e-01 4.080804e-02 7.130179e-01 1.632321e-09 9.119821e-01 -8.791964e-01 -4.619643e-01 2.537277e-01 3.431875e+00 -1.264509e-02 6.915179e-01 
2.965937e-01 4.692411e-02 7.489107e-01 1.917321e-09 9.048036e-01 -1.252589e+00 8.392857e-03 2.231920e-01 2.329375e+00 1.257723e-02 1.718750e-01 
3.279063e-01 4.769196e-02 6.964107e-01 2.367321e-09 9.884821e-01 -8.213393e-01 2.376786e-01 3.959598e-01 2.598125e+00 -1.879509e-02 3.825893e-01 
